State,Bus_name,Bus_type,Departure,Arrival,Duration,Price,Ratings,Seats_Available,Route_link,Route_name
South Bengal,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,Non AC Seater (2+3),23:45,00:00,00:15:00,144,4.6,2,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Basu Travels,A/C Seater Push Back (2+3),14:25,19:00,04:35:00,399,2.7,30,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),14:29,18:35,04:06:00,379,2.7,41,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Basu Travels,A/C Seater Push Back (2+3),14:32,18:45,04:13:00,390,2.7,20,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),23:20,04:00,04:40:00,419,2.7,21,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Basu Travels,A/C Seater Push Back (2+3),23:30,03:45,04:15:00,399,2.7,20,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,04:45,04:46:00,399,2.7,20,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Bengal Surface Transport,A/C Seater / Sleeper (2+2),23:55,04:40,04:45:00,550,2.7,37,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Basu Travels,A/C Seater Push Back (2+3),23:55,04:40,04:45:00,469,2.7,21,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,Basu Travels,A/C Seater / Sleeper (2+2),23:59,04:40,04:41:00,599,2.7,71,https://www.redbus.in/bus-tickets/kolkata-to-ramnagar-west-bengal,Kolkata to Ramnagar (West Bengal)
South Bengal,SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,Non AC Seater (2+3),14:15,00:00,09:45:00,112,3.7,45,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
South Bengal,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,00:00,08:00:00,117,3.5,44,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
South Bengal,SBSTC-KOLKATA - PURULIA - VIA - ASN - 14:15 (PRL DEPOT) - 292,Non AC Seater (2+3),17:15,00:00,06:45:00,112,3.7,50,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
South Bengal,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|17:00,Volvo AC Seater (2+2),17:00,19:55,02:55:00,240,3.7,28,https://www.redbus.in/bus-tickets/durgapur-to-purulia,Durgapur (West Bengal) to Purulia
South Bengal,SBSTC-DURGAPUR - JHARGRAM - 13:30 (DGP DEPOT) - 3965,Non AC Seater (2+3),13:30,14:30,01:00:00,53,3.0,51,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,SBSTC-BERHAMPUR - MIDNAPUR - VIA - SURI / BNK - 08:30 (M - 1084,Non AC Seater (2+3),14:00,00:00,10:00:00,48,3.0,47,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,Non AC Seater (2+3),14:15,00:00,09:45:00,48,3.0,45,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,SBSTC-DURGAPUR - JHARGRAM - 14:30 (JHR DEPOT) - 3773,Non AC Seater (2+3),14:30,15:30,01:00:00,53,1.0,50,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,SBSTC-DURGAPUR - MANBAZAR - 14:45 (MAN BZR) - 3615,Non AC Seater (2+3),14:45,15:45,01:00:00,53,3.0,51,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,SBSTC-KOLKATA - PURULIA - VIA - BANKURA - 13:00 (PRL DEP - 290,Non AC Seater (2+3),16:00,17:00,01:00:00,53,3.0,43,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,SBSTC-DURGAPUR - MANBAZAR - 16:10 (MAN BZR) - 3616,Non AC Seater (2+3),16:10,17:10,01:00:00,53,3.0,51,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,Dolphin tours and travels,A/C Seater / Sleeper (2+1),17:45,19:00,01:15:00,896,3.7,13,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,Sri Balaji Parivahan,Non AC Seater (2+3),15:45,17:30,01:45:00,110,2.8,10,https://www.redbus.in/bus-tickets/durgapur-to-bankura,Durgapur (West Bengal) to Bankura
South Bengal,SBSTC-KOLKATA - BELPAHARI - VIA - LODHASULI - 13:15 (JHR - 3410,Non AC Seater (2+3),13:15,00:00,10:45:00,82,3.9,51,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KOLKATA - MIDNAPUR - 14:00 (MID DEPOT) - 3150,Non AC Seater (2+3),14:00,00:00,10:00:00,82,3.9,48,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KOLKATA - GOPIBALLAVPUR - 14:15 - 3991,Non AC Seater (2+3),14:15,00:00,09:45:00,82,3.9,52,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KARUNAMOYEE - MIDNAPUR - 13:00 (MID DEPOT) - 976,Non AC Seater (2+3),14:30,00:00,09:30:00,82,3.9,49,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KOLKATA - JHARGRAM - VIA - DHARUA - 15:15(JHRGRAM) - 3798,Non AC Seater (2+3),15:15,00:00,08:45:00,82,3.9,49,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KOLKATA - MIDNAPUR - 15:30 (MID DEPOT) - 595,Non AC Seater (2+3),15:30,00:00,08:30:00,82,3.9,48,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-ASANSOL - BELDA - VIA - KOLKATA - 08:50 (ASN DEPOT - 3989,Non AC Seater (2+3),16:00,00:00,08:00:00,82,3.9,52,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KOLKATA - JHARGRAM - VIA - LODHASULI - 16:20 - 1394,Non AC Seater (2+3),16:20,00:00,07:40:00,82,4.1,50,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KOLKATA - MIDNAPUR - 18:00 (MID DEPOT) - 597,Non AC Seater (2+3),18:00,00:00,06:00:00,82,4.3,22,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,SBSTC-KOLKATA - MIDNAPUR - 18:45 (MID DEPOT) - 678,Non AC Seater (2+3),18:45,00:00,05:15:00,82,3.5,24,https://www.redbus.in/bus-tickets/kolkata-to-ashari,Kolkata to Ashari
South Bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:00,Non AC Seater (2+3),14:00,18:00,04:00:00,161,3.3,45,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
South Bengal,WBTC (CTC) BARASAT-DIGHA via Bally - 38|15:00,Non AC Seater (2+3),15:00,18:45,03:45:00,161,3.5,16,https://www.redbus.in/bus-tickets/barasat-west-bengal-to-digha,Barasat (West Bengal) to Digha
West Bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|12:50,Non AC Seater (2+3),12:50,17:35,04:45:00,161,3.5,48,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,WBTC (CTC) BARASAT-DIGHA (AC-VOLVO) - 28|13:10,Volvo AC Seater (2+2),13:10,18:55,05:45:00,425,3.1,40,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non AC Seater (2+3),13:25,18:10,04:45:00,161,2.7,51,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|14:00,Volvo AC Seater (2+2),14:00,18:00,04:00:00,410,4.4,39,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,Non AC Seater (2+3),14:50,19:35,04:45:00,161,3.4,24,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,WBTC (CTC) MADHYAMGRAM - DIGHA via Belghoria - 130|16:00,Non AC Seater (2+3),16:00,21:05,05:05:00,161,2.3,46,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,The Joy Ride,A/C Seater / Sleeper (2+2),21:15,03:35,06:20:00,520,3.8,48,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,Arunita Paribahan,A/C Seater (2+3),23:35,05:00,05:25:00,370,3.0,20,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,Rudraksha City Service,A/C Seater (2+3),13:00,18:26,05:26:00,350,1.9,60,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,Aradhana Bus Service,Non AC Seater (2+3),16:50,23:30,06:40:00,350,2.1,54,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,Aradhana Travels,A/C Seater / Sleeper (2+2),18:35,23:55,05:20:00,475,1.2,20,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,Satya Paribahan,A/C Seater (2+3),23:00,05:10,06:10:00,320,2.8,37,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,Snemita Paribahan (Shinjini),AC Seater (2+3),23:35,05:00,05:25:00,330,2.4,30,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,04:30,05:30:00,550,2.1,71,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
West Bengal,SBSTC-DURGAPUR - KOLKATA - 13:00 (DGP DEPOT) - 226,Non AC Seater (2+3),13:00,16:30,03:30:00,150,3.1,52,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - L/S - 12:35 (HOWRAH DEPOT) - 205,Non AC Seater (2+3),13:40,17:10,03:30:00,150,3.3,51,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-BANKURA - KARUNAMOYEE - 12:00 (BNK DEPOT) - 857,Non AC Seater (2+3),13:50,17:50,04:00:00,155,3.7,36,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,17:35,03:30:00,155,3.7,42,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - 13:05 (ASANSOL DEPOT) - 141,Non AC Seater (2+3),14:15,17:45,03:30:00,150,3.4,52,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KARUNAMOYEE - VOLVO - 13:25 (BEL DEPOT) - 3956,Volvo AC Seater (2+2),14:30,18:45,04:15:00,360,3.6,39,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-BANKURA - KARUNAMOYEE - 13:00 (BNK DEPOT) - 240,Non AC Seater (2+3),14:55,18:55,04:00:00,155,3.6,37,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KARUNAMOYEE - 13:55 (ASANSOL DEPOT) - 394,Non AC Seater (2+3),15:05,19:05,04:00:00,155,2.9,24,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-DURGAPUR - KARUNAMOYEE - A/C - 15:10 (DGP DEPOT) - 1648,AC Seater (2+2),15:10,19:10,04:00:00,300,3.0,24,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - 14:05 (HOWRAH DEPOT) - 748,Non AC Seater (2+3),15:15,18:45,03:30:00,150,3.5,44,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - 14:35 (HOWRAH DEPOT) - 208,Non AC Seater (2+3),15:45,19:15,03:30:00,150,2.3,50,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-BANKURA - KARUNAMOYEE - 14:15 (BNK DEPOT) - 241,Non AC Seater (2+3),16:00,20:00,04:00:00,155,3.5,21,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - VOLVO - 15:05 (BEL DEPOT) - 3291,Volvo AC Seater (2+2),16:15,20:25,04:10:00,360,3.6,47,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - 15:05 (HWH DEPOT) - 210,Non AC Seater (2+3),16:15,19:45,03:30:00,150,3.1,47,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KARUNAMOYEE - 15:10 (BEL DEPOT) - 216,Non AC Seater (2+3),16:20,20:20,04:00:00,155,3.6,31,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - 15:35 (HOWRAH DEPOT) - 211,Non AC Seater (2+3),16:45,20:15,03:30:00,150,2.2,49,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-BANKURA - KARUNAMOYEE - A/C - 15:15 - 1500,AC Seater (2+2),17:00,21:00,04:00:00,300,2.0,15,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KARUNAMOYEE - 16:10 (BEL DEPOT) - 217,Non AC Seater (2+3),17:25,21:25,04:00:00,155,3.5,47,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KOLKATA - 16:30 (HOWRAH DEPOT) - 752,Non AC Seater (2+3),17:40,21:10,03:30:00,150,3.8,52,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-ASANSOL - KARUNAMOYEE - 16:40 (ASANSOL DEPOT) - 847,Non AC Seater (2+3),17:50,22:00,04:10:00,155,3.8,44,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),12:30,16:30,04:00:00,486,4.3,28,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),12:55,16:45,03:50:00,486,4.4,21,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),13:10,17:10,04:00:00,486,4.5,21,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Greenline,Volvo A/C Seater (2+2),13:30,17:20,03:50:00,486,3.8,20,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),13:45,17:45,04:00:00,486,4.4,30,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),14:10,18:00,03:50:00,486,3.8,19,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Express Line (Karunamoyee),Volvo 9600 A/C Seater (2+2),14:20,18:10,03:50:00,486,4.5,22,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Greenline,Volvo A/C Seater (2+2),14:50,18:50,04:00:00,486,4.4,19,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Express Line (Karunamoyee),Volvo 9600 Multi Axle Semi-Sleeper (2+2),15:00,18:50,03:50:00,486,4.6,25,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),15:30,19:20,03:50:00,486,4.5,11,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Greenline (Karunamoyee),Volvo A/C Seater (2+2),15:30,19:30,04:00:00,486,4.0,19,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Greenline,Volvo A/C Seater (2+2),16:00,19:50,03:50:00,486,4.2,13,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:00,20:00,04:00:00,486,4.3,19,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:30,20:30,04:00:00,486,4.2,19,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Express Line (Karunamoyee),Volvo A/C Seater (2+2),16:30,20:25,03:55:00,486,4.6,12,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),16:45,20:45,04:00:00,486,4.0,26,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Greenline,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:10,21:00,03:50:00,486,3.9,28,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Greenline (Karunamoyee),Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:30,21:20,03:50:00,486,3.9,19,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo Multi-Axle A/C Semi Sleeper (2+2),17:50,21:35,03:45:00,486,4.3,11,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),18:15,22:00,03:45:00,486,3.9,26,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,Express Line,Volvo A/C Seater (2+2),18:30,22:50,04:20:00,486,4.5,21,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur to Calcutta
West Bengal,SBSTC-DIGHA - BELGHARIA - A/C - 13:00 (BEL DEPOT) - 1577,AC Seater (2+2),13:00,18:00,05:00:00,310,4.0,32,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - BARUIPUR - 13:00 (DIGHA DEPOT) - 515,Non AC Seater (2+3),13:00,17:30,04:30:00,155,2.4,50,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - DUMDUM - 13:10 VIA - DUNLOP - (BEL DEPOT) - 525,Non AC Seater (2+3),13:10,17:40,04:30:00,155,4.9,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - FALTA - VIA - KOLKATA - 13:20 (FALTA DEPOT - 518,Non AC Seater (2+3),13:20,18:00,04:40:00,155,1.0,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - KHARDAH - 13:20 (BEL DEPOT) - 521,Non AC Seater (2+3),13:20,18:20,05:00:00,154,2.2,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - KOLKATA - 13:30 (HWH DEPOT) - 1811,Non AC Seater (2+3),13:30,18:00,04:30:00,155,3.2,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - KOLKATA - A/C - SPL - 13:30 (HWH DEPOT) - 1904,AC Seater (2+2),13:30,18:00,04:30:00,310,4.0,37,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - BELGHARIA - A/C - 13:35 (BEL DEPOT) - 1962,AC Seater (2+2),13:35,18:35,05:00:00,310,3.5,37,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - HABRA - 13:40 (DIGHA DEPOT) - 522,Non AC Seater (2+3),13:40,18:10,04:30:00,155,3.5,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - FALTA - VIA - KOLKATA - 13:45 - 513,Non AC Seater (2+3),13:45,18:15,04:30:00,155,3.2,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - KARUNAMOYEE - 13:50 (BEL DEPOT) - 1446,Non AC Seater (2+3),13:50,18:20,04:30:00,155,2.8,50,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - NEW BARRACKPUR - 14:00 (BEL DEPOT) - 1698,Non AC Seater (2+3),14:00,18:30,04:30:00,153,1.9,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - NAIHATI - 14:10 (BEL DEPOT) - 3694,Non AC Seater (2+3),14:10,19:10,05:00:00,154,4.5,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - BARASAT - 14:20 (DIGHA DEPOT) - 516,Non AC Seater (2+3),14:20,18:50,04:30:00,155,4.1,43,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - KARUNAMOYEE - A/C - 14:25 (BEL DEPOT) - 3962,AC Seater (2+2),14:25,19:25,05:00:00,360,2.1,36,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - THAKURPUR - 14:30 (DIG DEPOT) - 839,Non AC Seater (2+3),14:30,19:00,04:30:00,155,3.3,46,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - GARIA - VIA - KOLKATA - 14:40 (FALTA DEPOT - 3489,Non AC Seater (2+3),14:40,20:10,05:30:00,162,3.0,50,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - GARIA - VIA - KOLKATA - 15:10 - 734,Non AC Seater (2+3),15:10,20:40,05:30:00,162,3.5,50,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - KARUNAMOYEE - VIA DUNLOP - 15:20 (DIGHA) - 3244,Non AC Seater (2+3),15:20,20:20,05:00:00,170,3.3,49,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - GARIA - VIA - KOLKATA - 16:40 (FALTA DEPOT - 3704,Non AC Seater (2+3),16:40,21:10,04:30:00,155,3.3,52,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,SBSTC-DIGHA - KOLKATA - 17:15 (DIGHA DEPOT) - 1158,Non AC Seater (2+3),17:15,21:45,04:30:00,155,3.5,50,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Express Line,Volvo 9600 Multi Axle Semi-Sleeper (2+2),13:45,18:15,04:30:00,349,4.5,11,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Greenline,Volvo A/C Seater (2+2),13:40,18:25,04:45:00,300,4.3,18,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Shyamoli Paribahan Pvt Ltd,Volvo B11R Multi Axle Seater (2+2),13:15,17:45,04:30:00,300,4.3,23,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),13:45,18:55,05:10:00,300,4.2,30,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),12:50,17:50,05:00:00,299,4.0,48,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Maa Chandi Travels,A/C Seater / Sleeper (2+2),14:30,19:10,04:40:00,370,3.6,17,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Samanta Travels,A/C Seater (2+3),14:30,19:20,04:50:00,300,3.2,18,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,City Express (Shinjini),AC Seater (2+3),22:45,04:10,05:25:00,290,4.0,26,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
West Bengal,Maa Chandi Travels,A/C Seater / Sleeper (2+2),12:35,17:15,04:40:00,370,3.7,14,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Calcutta
